current_week_ending,visit_type,respiratory_category,demographic_group,percent
2025-04-05,Admissions,Broad Acute Respiratory,White Non-Hispanic,0.145
2025-04-05,Admissions,Covid-19,00_04,0.01
2025-04-05,Admissions,Covid-19,05_17,0.0125
2025-04-05,Admissions,Covid-19,18_44,0.045
2025-04-05,Admissions,Covid-19,45_64,0.072
2025-04-05,Admissions,Covid-19,65+,0.055
2025-04-05,Admissions,Covid-19,All,0.052000000000000005
2025-04-05,Admissions,Covid-19,Asian Non-Hispanic,0.05399999999999999
2025-04-05,Admissions,Covid-19,Black Non-Hispanic,0.064
2025-04-05,Admissions,Covid-19,Hispanic Or Latino,0.065
2025-04-05,Admissions,Covid-19,Other Race/Ethnicity,0.06
2025-04-05,Admissions,Covid-19,Unknown Race/Ethnicity,0.052500000000000005
2025-04-05,Admissions,Covid-19,White Non-Hispanic,0.034
2025-04-05,Admissions,Ili,00_04,0.01
2025-04-05,Admissions,Ili,05_17,0.025
2025-04-05,Admissions,Ili,18_44,0.02
2025-04-05,Admissions,Ili,45_64,0.0275
2025-04-05,Admissions,Ili,65+,0.02
2025-04-05,Admissions,Ili,Age Unknown,0.5
2025-04-05,Admissions,Ili,All,0.023333333333333334
2025-04-05,Admissions,Ili,Asian Non-Hispanic,0.030000000000000002
2025-04-05,Admissions,Ili,Black Non-Hispanic,0.019999999999999997
2025-04-05,Admissions,Ili,Hispanic Or Latino,0.034999999999999996
2025-04-05,Admissions,Ili,Other Race/Ethnicity,0.025
2025-04-05,Admissions,Ili,Unknown Race/Ethnicity,0.015
2025-04-05,Admissions,Ili,White Non-Hispanic,0.02
2025-04-05,Admissions,Influenza,00_04,0.01
2025-04-05,Admissions,Influenza,05_17,0.023333333333333334
2025-04-05,Admissions,Influenza,18_44,0.01
2025-04-05,Admissions,Influenza,45_64,0.01
2025-04-05,Admissions,Influenza,65+,0.01
2025-04-05,Admissions,Influenza,All,0.01
2025-04-05,Admissions,Influenza,Asian Non-Hispanic,0.01
2025-04-05,Admissions,Influenza,Black Non-Hispanic,0.01
2025-04-05,Admissions,Influenza,Hispanic Or Latino,0.01
2025-04-05,Admissions,Influenza,Other Race/Ethnicity,0.02
2025-04-05,Admissions,Influenza,Unknown Race/Ethnicity,0.01
2025-04-05,Admissions,Influenza,White Non-Hispanic,0.01
2025-04-05,Admissions,Rsv,00_04,0.01
2025-04-05,Admissions,Rsv,05_17,0.01
2025-04-05,Admissions,Rsv,Asian Non-Hispanic,0.01
2025-04-05,Admissions,Rsv,Other Race/Ethnicity,0.01
2025-04-05,Admissions,Rsv,Unknown Race/Ethnicity,0.01
2025-04-05,Ed Visits,Broad Acute Respiratory,00_04,0.329
2025-04-05,Ed Visits,Broad Acute Respiratory,05_17,0.192
2025-04-05,Ed Visits,Broad Acute Respiratory,18_44,0.096
2025-04-05,Ed Visits,Broad Acute Respiratory,45_64,0.10300000000000001
2025-04-05,Ed Visits,Broad Acute Respiratory,65+,0.125
2025-04-05,Ed Visits,Broad Acute Respiratory,Age Unknown,0.17
2025-04-05,Ed Visits,Broad Acute Respiratory,All,0.128
2025-04-05,Ed Visits,Broad Acute Respiratory,Asian Non-Hispanic,0.151
2025-04-05,Ed Visits,Broad Acute Respiratory,Black Non-Hispanic,0.136
2025-04-05,Ed Visits,Broad Acute Respiratory,Hispanic Or Latino,0.142
2025-04-05,Ed Visits,Broad Acute Respiratory,Other Race/Ethnicity,0.142
2025-04-05,Ed Visits,Broad Acute Respiratory,Unknown Race/Ethnicity,0.089
2025-04-05,Ed Visits,Broad Acute Respiratory,White Non-Hispanic,0.10900000000000001
2025-04-05,Ed Visits,Covid-19,00_04,0.015
2025-04-05,Ed Visits,Covid-19,05_17,0.03
2025-04-05,Ed Visits,Covid-19,18_44,0.02
2025-04-05,Ed Visits,Covid-19,45_64,0.028000000000000004
2025-04-05,Ed Visits,Covid-19,65+,0.03333333333333333
2025-04-05,Ed Visits,Covid-19,All,0.024
2025-04-05,Ed Visits,Covid-19,Asian Non-Hispanic,0.04
2025-04-05,Ed Visits,Covid-19,Black Non-Hispanic,0.03
2025-04-05,Ed Visits,Covid-19,Hispanic Or Latino,0.0275
2025-04-05,Ed Visits,Covid-19,Other Race/Ethnicity,0.024999999999999998
2025-04-05,Ed Visits,Covid-19,Unknown Race/Ethnicity,0.02
2025-04-05,Ed Visits,Covid-19,White Non-Hispanic,0.018333333333333333
2025-04-05,Ed Visits,Ili,00_04,0.064
2025-04-05,Ed Visits,Ili,05_17,0.047
2025-04-05,Ed Visits,Ili,18_44,0.019
2025-04-05,Ed Visits,Ili,45_64,0.018000000000000002
2025-04-05,Ed Visits,Ili,65+,0.01625
2025-04-05,Ed Visits,Ili,Age Unknown,0.17
2025-04-05,Ed Visits,Ili,All,0.025
2025-04-05,Ed Visits,Ili,Asian Non-Hispanic,0.03875
2025-04-05,Ed Visits,Ili,Black Non-Hispanic,0.025
2025-04-05,Ed Visits,Ili,Hispanic Or Latino,0.032
2025-04-05,Ed Visits,Ili,Other Race/Ethnicity,0.022
2025-04-05,Ed Visits,Ili,Unknown Race/Ethnicity,0.024
2025-04-05,Ed Visits,Ili,White Non-Hispanic,0.019
2025-04-05,Ed Visits,Influenza,00_04,0.03142857142857143
2025-04-05,Ed Visits,Influenza,05_17,0.03166666666666667
2025-04-05,Ed Visits,Influenza,18_44,0.014000000000000002
2025-04-05,Ed Visits,Influenza,45_64,0.01
2025-04-05,Ed Visits,Influenza,65+,0.01
2025-04-05,Ed Visits,Influenza,All,0.015
2025-04-05,Ed Visits,Influenza,Asian Non-Hispanic,0.026000000000000002
2025-04-05,Ed Visits,Influenza,Black Non-Hispanic,0.015
2025-04-05,Ed Visits,Influenza,Hispanic Or Latino,0.02
2025-04-05,Ed Visits,Influenza,Other Race/Ethnicity,0.014285714285714287
2025-04-05,Ed Visits,Influenza,Unknown Race/Ethnicity,0.013333333333333334
2025-04-05,Ed Visits,Influenza,White Non-Hispanic,0.011666666666666667
2025-04-05,Ed Visits,Rsv,00_04,0.01
2025-04-05,Outpatient Visits,Ili,All,0.022
2025-04-12,Admissions,Broad Acute Respiratory,00_04,0.08333333333333333
2025-04-12,Admissions,Broad Acute Respiratory,05_17,0.13166666666666668
2025-04-12,Admissions,Broad Acute Respiratory,18_44,0.08666666666666667
2025-04-12,Admissions,Broad Acute Respiratory,45_64,0.21166666666666667
2025-04-12,Admissions,Broad Acute Respiratory,65+,0.2366666666666667
2025-04-12,Admissions,Broad Acute Respiratory,Age Unknown,0.5
2025-04-12,Admissions,Broad Acute Respiratory,All,0.17333333333333334
2025-04-12,Admissions,Broad Acute Respiratory,Asian Non-Hispanic,0.14333333333333334
2025-04-12,Admissions,Broad Acute Respiratory,Black Non-Hispanic,0.20166666666666666
2025-04-12,Admissions,Broad Acute Respiratory,Hispanic Or Latino,0.16166666666666668
2025-04-12,Admissions,Broad Acute Respiratory,Other Race/Ethnicity,0.17833333333333334
2025-04-12,Admissions,Broad Acute Respiratory,Unknown Race/Ethnicity,0.13333333333333333
2025-04-12,Admissions,Broad Acute Respiratory,White Non-Hispanic,0.14333333333333334
2025-04-12,Admissions,Covid-19,05_17,0.034999999999999996
2025-04-12,Admissions,Covid-19,18_44,0.045
2025-04-12,Admissions,Covid-19,45_64,0.10250000000000001
2025-04-12,Admissions,Covid-19,65+,0.065
2025-04-12,Admissions,Covid-19,All,0.05166666666666667
2025-04-12,Admissions,Covid-19,Asian Non-Hispanic,0.045000000000000005
2025-04-12,Admissions,Covid-19,Black Non-Hispanic,0.05833333333333334
2025-04-12,Admissions,Covid-19,Hispanic Or Latino,0.064
2025-04-12,Admissions,Covid-19,Other Race/Ethnicity,0.064
2025-04-12,Admissions,Covid-19,Unknown Race/Ethnicity,0.07
2025-04-12,Admissions,Covid-19,White Non-Hispanic,0.03166666666666667
2025-04-12,Admissions,Ili,00_04,0.01
2025-04-12,Admissions,Ili,05_17,0.01
2025-04-12,Admissions,Ili,18_44,0.013333333333333334
2025-04-12,Admissions,Ili,45_64,0.02666666666666667
2025-04-12,Admissions,Ili,65+,0.025
2025-04-12,Admissions,Ili,All,0.02
2025-04-12,Admissions,Ili,Asian Non-Hispanic,0.015
2025-04-12,Admissions,Ili,Black Non-Hispanic,0.02
2025-04-12,Admissions,Ili,Hispanic Or Latino,0.0225
2025-04-12,Admissions,Ili,Other Race/Ethnicity,0.02
2025-04-12,Admissions,Ili,Unknown Race/Ethnicity,0.02
2025-04-12,Admissions,Ili,White Non-Hispanic,0.03
2025-04-12,Admissions,Influenza,00_04,0.01
2025-04-12,Admissions,Influenza,05_17,0.025
2025-04-12,Admissions,Influenza,18_44,0.01
2025-04-12,Admissions,Influenza,45_64,0.01
2025-04-12,Admissions,Influenza,65+,0.01
2025-04-12,Admissions,Influenza,All,0.01
2025-04-12,Admissions,Influenza,Asian Non-Hispanic,0.02
2025-04-12,Admissions,Influenza,Black Non-Hispanic,0.01
2025-04-12,Admissions,Influenza,Hispanic Or Latino,0.01
2025-04-12,Admissions,Influenza,Other Race/Ethnicity,0.01
2025-04-12,Admissions,Influenza,Unknown Race/Ethnicity,0.01
2025-04-12,Admissions,Rsv,00_04,0.01
2025-04-12,Admissions,Rsv,05_17,0.01
2025-04-12,Admissions,Rsv,Asian Non-Hispanic,0.01
2025-04-12,Ed Visits,Broad Acute Respiratory,00_04,0.309
2025-04-12,Ed Visits,Broad Acute Respiratory,05_17,0.173
2025-04-12,Ed Visits,Broad Acute Respiratory,18_44,0.087
2025-04-12,Ed Visits,Broad Acute Respiratory,45_64,0.096
2025-04-12,Ed Visits,Broad Acute Respiratory,65+,0.122
2025-04-12,Ed Visits,Broad Acute Respiratory,Age Unknown,0.54
2025-04-12,Ed Visits,Broad Acute Respiratory,All,0.12
2025-04-12,Ed Visits,Broad Acute Respiratory,Asian Non-Hispanic,0.142
2025-04-12,Ed Visits,Broad Acute Respiratory,Black Non-Hispanic,0.124
2025-04-12,Ed Visits,Broad Acute Respiratory,Hispanic Or Latino,0.135
2025-04-12,Ed Visits,Broad Acute Respiratory,Other Race/Ethnicity,0.131
2025-04-12,Ed Visits,Broad Acute Respiratory,Unknown Race/Ethnicity,0.088
2025-04-12,Ed Visits,Broad Acute Respiratory,White Non-Hispanic,0.10200000000000001
2025-04-12,Ed Visits,Covid-19,00_04,0.012
2025-04-12,Ed Visits,Covid-19,05_17,0.01
2025-04-12,Ed Visits,Covid-19,18_44,0.025
2025-04-12,Ed Visits,Covid-19,45_64,0.04
2025-04-12,Ed Visits,Covid-19,65+,0.03666666666666667
2025-04-12,Ed Visits,Covid-19,All,0.0325
2025-04-12,Ed Visits,Covid-19,Asian Non-Hispanic,0.041999999999999996
2025-04-12,Ed Visits,Covid-19,Black Non-Hispanic,0.0325
2025-04-12,Ed Visits,Covid-19,Hispanic Or Latino,0.034999999999999996
2025-04-12,Ed Visits,Covid-19,Other Race/Ethnicity,0.042499999999999996
2025-04-12,Ed Visits,Covid-19,Unknown Race/Ethnicity,0.0275
2025-04-12,Ed Visits,Covid-19,White Non-Hispanic,0.0325
2025-04-12,Ed Visits,Ili,00_04,0.05900000000000001
2025-04-12,Ed Visits,Ili,05_17,0.039
2025-04-12,Ed Visits,Ili,18_44,0.018
2025-04-12,Ed Visits,Ili,45_64,0.015
2025-04-12,Ed Visits,Ili,65+,0.014285714285714287
2025-04-12,Ed Visits,Ili,All,0.020999999999999998
2025-04-12,Ed Visits,Ili,Asian Non-Hispanic,0.026666666666666665
2025-04-12,Ed Visits,Ili,Black Non-Hispanic,0.020999999999999998
2025-04-12,Ed Visits,Ili,Hispanic Or Latino,0.029000000000000005
2025-04-12,Ed Visits,Ili,Other Race/Ethnicity,0.017
2025-04-12,Ed Visits,Ili,Unknown Race/Ethnicity,0.018
2025-04-12,Ed Visits,Ili,White Non-Hispanic,0.016
2025-04-12,Ed Visits,Influenza,00_04,0.024999999999999998
2025-04-12,Ed Visits,Influenza,05_17,0.028333333333333335
2025-04-12,Ed Visits,Influenza,18_44,0.01
2025-04-12,Ed Visits,Influenza,45_64,0.01
2025-04-12,Ed Visits,Influenza,65+,0.01
2025-04-12,Ed Visits,Influenza,All,0.01
2025-04-12,Ed Visits,Influenza,Asian Non-Hispanic,0.014285714285714287
2025-04-12,Ed Visits,Influenza,Black Non-Hispanic,0.01
2025-04-12,Ed Visits,Influenza,Hispanic Or Latino,0.015
2025-04-12,Ed Visits,Influenza,Other Race/Ethnicity,0.018
2025-04-12,Ed Visits,Influenza,Unknown Race/Ethnicity,0.01
2025-04-12,Ed Visits,Influenza,White Non-Hispanic,0.01
2025-04-12,Ed Visits,Rsv,00_04,0.01
2025-04-12,Outpatient Visits,Ili,All,0.02
2025-04-19,Admissions,Broad Acute Respiratory,00_04,0.07666666666666667
2025-04-19,Admissions,Broad Acute Respiratory,05_17,0.17500000000000002
2025-04-19,Admissions,Broad Acute Respiratory,18_44,0.08333333333333333
2025-04-19,Admissions,Broad Acute Respiratory,45_64,0.20333333333333334
2025-04-19,Admissions,Broad Acute Respiratory,65+,0.22666666666666668
2025-04-19,Admissions,Broad Acute Respiratory,Age Unknown,1.0
2025-04-19,Admissions,Broad Acute Respiratory,All,0.16833333333333333
2025-04-19,Admissions,Broad Acute Respiratory,Asian Non-Hispanic,0.14666666666666667
2025-04-19,Admissions,Broad Acute Respiratory,Black Non-Hispanic,0.18500000000000003
2025-04-19,Admissions,Broad Acute Respiratory,Hispanic Or Latino,0.17333333333333334
2025-04-19,Admissions,Broad Acute Respiratory,Other Race/Ethnicity,0.165
2025-04-19,Admissions,Broad Acute Respiratory,Unknown Race/Ethnicity,0.12833333333333333
2025-04-19,Admissions,Broad Acute Respiratory,White Non-Hispanic,0.14666666666666667
2025-04-19,Admissions,Covid-19,05_17,0.03333333333333333
2025-04-19,Admissions,Covid-19,18_44,0.05
2025-04-19,Admissions,Covid-19,45_64,0.0925
2025-04-19,Admissions,Covid-19,65+,0.05833333333333333
2025-04-19,Admissions,Covid-19,All,0.05600000000000001
2025-04-19,Admissions,Covid-19,Asian Non-Hispanic,0.052500000000000005
2025-04-19,Admissions,Covid-19,Black Non-Hispanic,0.051666666666666666
2025-04-19,Admissions,Covid-19,Hispanic Or Latino,0.0875
2025-04-19,Admissions,Covid-19,Other Race/Ethnicity,0.04666666666666667
2025-04-19,Admissions,Covid-19,Unknown Race/Ethnicity,0.04666666666666666
2025-04-19,Admissions,Covid-19,White Non-Hispanic,0.03666666666666667
2025-04-19,Admissions,Ili,05_17,0.01
2025-04-19,Admissions,Ili,18_44,0.016666666666666666
2025-04-19,Admissions,Ili,45_64,0.023333333333333334
2025-04-19,Admissions,Ili,65+,0.03
2025-04-19,Admissions,Ili,All,0.02
2025-04-19,Admissions,Ili,Asian Non-Hispanic,0.02
2025-04-19,Admissions,Ili,Black Non-Hispanic,0.015
2025-04-19,Admissions,Ili,Hispanic Or Latino,0.02666666666666667
2025-04-19,Admissions,Ili,Other Race/Ethnicity,0.014000000000000002
2025-04-19,Admissions,Ili,Unknown Race/Ethnicity,0.0125
2025-04-19,Admissions,Ili,White Non-Hispanic,0.02
2025-04-19,Admissions,Influenza,05_17,0.025
2025-04-19,Admissions,Influenza,18_44,0.01
2025-04-19,Admissions,Influenza,45_64,0.01
2025-04-19,Admissions,Influenza,65+,0.01
2025-04-19,Admissions,Influenza,All,0.01
2025-04-19,Admissions,Influenza,Asian Non-Hispanic,0.01
2025-04-19,Admissions,Influenza,Black Non-Hispanic,0.01
2025-04-19,Admissions,Influenza,Hispanic Or Latino,0.01
2025-04-19,Admissions,Influenza,Other Race/Ethnicity,0.01
2025-04-19,Admissions,Influenza,Unknown Race/Ethnicity,0.01
2025-04-19,Admissions,Influenza,White Non-Hispanic,0.01
2025-04-19,Admissions,Rsv,00_04,0.01
2025-04-19,Admissions,Rsv,Other Race/Ethnicity,0.01
2025-04-19,Ed Visits,Broad Acute Respiratory,00_04,0.305
2025-04-19,Ed Visits,Broad Acute Respiratory,05_17,0.159
2025-04-19,Ed Visits,Broad Acute Respiratory,18_44,0.081
2025-04-19,Ed Visits,Broad Acute Respiratory,45_64,0.093
2025-04-19,Ed Visits,Broad Acute Respiratory,65+,0.121
2025-04-19,Ed Visits,Broad Acute Respiratory,Age Unknown,0.12
2025-04-19,Ed Visits,Broad Acute Respiratory,All,0.11699999999999999
2025-04-19,Ed Visits,Broad Acute Respiratory,Asian Non-Hispanic,0.12
2025-04-19,Ed Visits,Broad Acute Respiratory,Black Non-Hispanic,0.12
2025-04-19,Ed Visits,Broad Acute Respiratory,Hispanic Or Latino,0.137
2025-04-19,Ed Visits,Broad Acute Respiratory,Other Race/Ethnicity,0.125
2025-04-19,Ed Visits,Broad Acute Respiratory,Unknown Race/Ethnicity,0.081
2025-04-19,Ed Visits,Broad Acute Respiratory,White Non-Hispanic,0.096
2025-04-19,Ed Visits,Covid-19,00_04,0.013333333333333334
2025-04-19,Ed Visits,Covid-19,05_17,0.016666666666666666
2025-04-19,Ed Visits,Covid-19,18_44,0.03333333333333333
2025-04-19,Ed Visits,Covid-19,45_64,0.045
2025-04-19,Ed Visits,Covid-19,65+,0.036666666666666674
2025-04-19,Ed Visits,Covid-19,All,0.035
2025-04-19,Ed Visits,Covid-19,Asian Non-Hispanic,0.05
2025-04-19,Ed Visits,Covid-19,Black Non-Hispanic,0.0325
2025-04-19,Ed Visits,Covid-19,Hispanic Or Latino,0.038
2025-04-19,Ed Visits,Covid-19,Other Race/Ethnicity,0.042499999999999996
2025-04-19,Ed Visits,Covid-19,Unknown Race/Ethnicity,0.03
2025-04-19,Ed Visits,Covid-19,White Non-Hispanic,0.02333333333333333
2025-04-19,Ed Visits,Ili,00_04,0.059
2025-04-19,Ed Visits,Ili,05_17,0.034999999999999996
2025-04-19,Ed Visits,Ili,18_44,0.015
2025-04-19,Ed Visits,Ili,45_64,0.015
2025-04-19,Ed Visits,Ili,65+,0.013333333333333334
2025-04-19,Ed Visits,Ili,All,0.02
2025-04-19,Ed Visits,Ili,Asian Non-Hispanic,0.018000000000000002
2025-04-19,Ed Visits,Ili,Black Non-Hispanic,0.019
2025-04-19,Ed Visits,Ili,Hispanic Or Latino,0.026000000000000002
2025-04-19,Ed Visits,Ili,Other Race/Ethnicity,0.017
2025-04-19,Ed Visits,Ili,Unknown Race/Ethnicity,0.018888888888888886
2025-04-19,Ed Visits,Ili,White Non-Hispanic,0.013000000000000001
2025-04-19,Ed Visits,Influenza,00_04,0.023333333333333334
2025-04-19,Ed Visits,Influenza,05_17,0.028000000000000004
2025-04-19,Ed Visits,Influenza,18_44,0.01
2025-04-19,Ed Visits,Influenza,45_64,0.01
2025-04-19,Ed Visits,Influenza,65+,0.01
2025-04-19,Ed Visits,Influenza,All,0.01
2025-04-19,Ed Visits,Influenza,Asian Non-Hispanic,0.014000000000000002
2025-04-19,Ed Visits,Influenza,Black Non-Hispanic,0.01
2025-04-19,Ed Visits,Influenza,Hispanic Or Latino,0.013333333333333334
2025-04-19,Ed Visits,Influenza,Other Race/Ethnicity,0.011666666666666667
2025-04-19,Ed Visits,Influenza,Unknown Race/Ethnicity,0.01
2025-04-19,Ed Visits,Influenza,White Non-Hispanic,0.01
2025-04-19,Ed Visits,Rsv,00_04,0.01
2025-04-19,Outpatient Visits,Ili,All,0.017
2025-04-26,Admissions,Broad Acute Respiratory,00_04,0.07
2025-04-26,Admissions,Broad Acute Respiratory,05_17,0.15
2025-04-26,Admissions,Broad Acute Respiratory,18_44,0.08666666666666667
2025-04-26,Admissions,Broad Acute Respiratory,45_64,0.20166666666666666
2025-04-26,Admissions,Broad Acute Respiratory,65+,0.21833333333333335
2025-04-26,Admissions,Broad Acute Respiratory,Age Unknown,0.67
2025-04-26,Admissions,Broad Acute Respiratory,All,0.16166666666666665
2025-04-26,Admissions,Broad Acute Respiratory,Asian Non-Hispanic,0.13
2025-04-26,Admissions,Broad Acute Respiratory,Black Non-Hispanic,0.17833333333333334
2025-04-26,Admissions,Broad Acute Respiratory,Hispanic Or Latino,0.17500000000000002
2025-04-26,Admissions,Broad Acute Respiratory,Other Race/Ethnicity,0.16333333333333333
2025-04-26,Admissions,Broad Acute Respiratory,Unknown Race/Ethnicity,0.12833333333333333
2025-04-26,Admissions,Broad Acute Respiratory,White Non-Hispanic,0.13999999999999999
2025-04-26,Admissions,Covid-19,00_04,0.01
2025-04-26,Admissions,Covid-19,05_17,0.024
2025-04-26,Admissions,Covid-19,18_44,0.0475
2025-04-26,Admissions,Covid-19,45_64,0.078
2025-04-26,Admissions,Covid-19,65+,0.06333333333333334
2025-04-26,Admissions,Covid-19,All,0.06000000000000001
2025-04-26,Admissions,Covid-19,Asian Non-Hispanic,0.057499999999999996
2025-04-26,Admissions,Covid-19,Black Non-Hispanic,0.04833333333333334
2025-04-26,Admissions,Covid-19,Hispanic Or Latino,0.084
2025-04-26,Admissions,Covid-19,Other Race/Ethnicity,0.051666666666666666
2025-04-26,Admissions,Covid-19,Unknown Race/Ethnicity,0.07
2025-04-26,Admissions,Covid-19,White Non-Hispanic,0.04
2025-04-26,Admissions,Ili,05_17,0.012
2025-04-26,Admissions,Ili,18_44,0.02
2025-04-26,Admissions,Ili,45_64,0.03
2025-04-26,Admissions,Ili,65+,0.016666666666666666
2025-04-26,Admissions,Ili,All,0.03
2025-04-26,Admissions,Ili,Asian Non-Hispanic,0.01
2025-04-26,Admissions,Ili,Black Non-Hispanic,0.015
2025-04-26,Admissions,Ili,Hispanic Or Latino,0.05
2025-04-26,Admissions,Ili,Other Race/Ethnicity,0.0125
2025-04-26,Admissions,Ili,Unknown Race/Ethnicity,0.01
2025-04-26,Admissions,Ili,White Non-Hispanic,0.015
2025-04-26,Admissions,Influenza,00_04,0.01
2025-04-26,Admissions,Influenza,05_17,0.0175
2025-04-26,Admissions,Influenza,18_44,0.01
2025-04-26,Admissions,Influenza,45_64,0.01
2025-04-26,Admissions,Influenza,65+,0.01
2025-04-26,Admissions,Influenza,All,0.01
2025-04-26,Admissions,Influenza,Asian Non-Hispanic,0.01
2025-04-26,Admissions,Influenza,Black Non-Hispanic,0.01
2025-04-26,Admissions,Influenza,Hispanic Or Latino,0.01
2025-04-26,Admissions,Influenza,Other Race/Ethnicity,0.01
2025-04-26,Admissions,Influenza,Unknown Race/Ethnicity,0.01
2025-04-26,Admissions,Influenza,White Non-Hispanic,0.01
2025-04-26,Admissions,Rsv,00_04,0.01
2025-04-26,Admissions,Rsv,Asian Non-Hispanic,0.01
2025-04-26,Ed Visits,Broad Acute Respiratory,00_04,0.29500000000000004
2025-04-26,Ed Visits,Broad Acute Respiratory,05_17,0.157
2025-04-26,Ed Visits,Broad Acute Respiratory,18_44,0.079
2025-04-26,Ed Visits,Broad Acute Respiratory,45_64,0.091
2025-04-26,Ed Visits,Broad Acute Respiratory,65+,0.11599999999999999
2025-04-26,Ed Visits,Broad Acute Respiratory,Age Unknown,0.45
2025-04-26,Ed Visits,Broad Acute Respiratory,All,0.11200000000000002
2025-04-26,Ed Visits,Broad Acute Respiratory,Asian Non-Hispanic,0.128
2025-04-26,Ed Visits,Broad Acute Respiratory,Black Non-Hispanic,0.11400000000000002
2025-04-26,Ed Visits,Broad Acute Respiratory,Hispanic Or Latino,0.131
2025-04-26,Ed Visits,Broad Acute Respiratory,Other Race/Ethnicity,0.119
2025-04-26,Ed Visits,Broad Acute Respiratory,Unknown Race/Ethnicity,0.088
2025-04-26,Ed Visits,Broad Acute Respiratory,White Non-Hispanic,0.096
2025-04-26,Ed Visits,Covid-19,00_04,0.013333333333333334
2025-04-26,Ed Visits,Covid-19,05_17,0.023333333333333334
2025-04-26,Ed Visits,Covid-19,18_44,0.03
2025-04-26,Ed Visits,Covid-19,45_64,0.045
2025-04-26,Ed Visits,Covid-19,65+,0.03833333333333333
2025-04-26,Ed Visits,Covid-19,All,0.0375
2025-04-26,Ed Visits,Covid-19,Asian Non-Hispanic,0.0525
2025-04-26,Ed Visits,Covid-19,Black Non-Hispanic,0.0325
2025-04-26,Ed Visits,Covid-19,Hispanic Or Latino,0.05
2025-04-26,Ed Visits,Covid-19,Other Race/Ethnicity,0.03
2025-04-26,Ed Visits,Covid-19,Unknown Race/Ethnicity,0.045
2025-04-26,Ed Visits,Covid-19,White Non-Hispanic,0.028000000000000004
2025-04-26,Ed Visits,Ili,00_04,0.05
2025-04-26,Ed Visits,Ili,05_17,0.031
2025-04-26,Ed Visits,Ili,18_44,0.013000000000000001
2025-04-26,Ed Visits,Ili,45_64,0.014000000000000002
2025-04-26,Ed Visits,Ili,65+,0.01375
